Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","410","République de Corée","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","51844.69","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","410","République de Corée","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","25901.551","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","410","République de Corée","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","25943.14","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","410","République de Corée","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","9572.865","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","410","République de Corée","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","41934.11","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","498","République de Moldova","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","3084.847","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","498","République de Moldova","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","1465.475","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","498","République de Moldova","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","1619.372","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","498","République de Moldova","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","2296.147","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","498","République de Moldova","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","1721.54","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","180","République démocratique du Congo","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","92853.164","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","180","République démocratique du Congo","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","46065.978","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","180","République démocratique du Congo","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","46787.187","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","180","République démocratique du Congo","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","48656.754","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","180","République démocratique du Congo","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","40848.447","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","418","République démocratique populaire lao","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","7319.399","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","418","République démocratique populaire lao","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","3689.825","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","418","République démocratique populaire lao","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","3629.574","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","418","République démocratique populaire lao","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","4564.691","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","418","République démocratique populaire lao","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","2600.131","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","214","République dominicaine","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","10999.664","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","214","République dominicaine","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","5527.482","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","214","République dominicaine","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","5472.181","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","214","République dominicaine","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","1939.482","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","214","République dominicaine","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","9168.876","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","408","République populaire démocratique de Corée","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","25867.467","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","408","République populaire démocratique de Corée","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","12778.255","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","408","République populaire démocratique de Corée","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","13089.212","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","408","République populaire démocratique de Corée","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","9720.959","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","408","République populaire démocratique de Corée","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","16119.904","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","834","République-Unie de Tanzanie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","61704.518","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","834","République-Unie de Tanzanie","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","30475.454","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","834","République-Unie de Tanzanie","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","31229.064","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","834","République-Unie de Tanzanie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","40661.266","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","834","République-Unie de Tanzanie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","22113.353","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","638","Réunion","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","957.822","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","638","Réunion","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","462.141","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","638","Réunion","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","495.682","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","638","Réunion","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","3.055","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","638","Réunion","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","893.481","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","642","Roumanie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","19442.038","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","642","Roumanie","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","9405.845","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","642","Roumanie","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","10036.193","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","642","Roumanie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","8880.997","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","642","Roumanie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","10507.365","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","67059.474","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","33122.378","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","33937.096","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","10839.028","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","56495.18","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","646","Rwanda","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","13146.362","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","646","Rwanda","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","6423.145","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","646","Rwanda","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","6723.217","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","646","Rwanda","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","10805.843","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","646","Rwanda","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","2281.33","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","732","Sahara occidental","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","556.048","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","732","Sahara occidental","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","307.187","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","732","Sahara occidental","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","248.862","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","732","Sahara occidental","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","78.676","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","732","Sahara occidental","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","518.663","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","652","Saint-Barthélemy","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","10.681","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","652","Saint-Barthélemy","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","5.62","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","652","Saint-Barthélemy","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","5.061","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","654","Sainte-Hélène, Ascension et Tristan da Cunha","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","5.42","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","654","Sainte-Hélène, Ascension et Tristan da Cunha","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","2.751","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","654","Sainte-Hélène, Ascension et Tristan da Cunha","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","2.67","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","654","Sainte-Hélène, Ascension et Tristan da Cunha","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","2.472","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","654","Sainte-Hélène, Ascension et Tristan da Cunha","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","1.654","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","662","Sainte-Lucie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","179.237","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","662","Sainte-Lucie","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","88.826","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","662","Sainte-Lucie","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","90.411","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","662","Sainte-Lucie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","147.062","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","662","Sainte-Lucie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","34.141","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","659","Saint-Kitts-et-Nevis","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","47.642","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","659","Saint-Kitts-et-Nevis","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","23.072","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","659","Saint-Kitts-et-Nevis","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","24.57","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","659","Saint-Kitts-et-Nevis","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","39.29","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","659","Saint-Kitts-et-Nevis","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","17.523","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","674","Saint-Marin","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","34.007","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","674","Saint-Marin","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","16.563","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","674","Saint-Marin","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","17.444","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","674","Saint-Marin","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","0.846","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","674","Saint-Marin","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","32.963","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","663","Saint-Martin (partie française)","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","32.553","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","663","Saint-Martin (partie française)","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","15.477","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","663","Saint-Martin (partie française)","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","17.076","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","666","Saint-Pierre-et-Miquelon","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","5.906","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","666","Saint-Pierre-et-Miquelon","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","2.939","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","666","Saint-Pierre-et-Miquelon","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","2.966","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","666","Saint-Pierre-et-Miquelon","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","0.623","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","666","Saint-Pierre-et-Miquelon","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","5.784","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","336","Saint-Siège","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","0.52","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","336","Saint-Siège","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","0.25","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","336","Saint-Siège","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","0.27","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","336","Saint-Siège","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","336","Saint-Siège","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","0.801","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","670","Saint-Vincent-et-les Grenadines","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","104.632","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","670","Saint-Vincent-et-les Grenadines","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","53.434","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","670","Saint-Vincent-et-les Grenadines","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","51.199","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","670","Saint-Vincent-et-les Grenadines","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","52.02","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","670","Saint-Vincent-et-les Grenadines","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","58.737","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","882","Samoa","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","214.929","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","882","Samoa","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","109.634","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","882","Samoa","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","105.296","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","882","Samoa","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","164.318","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","882","Samoa","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","35.799","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","016","Samoa américaines","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","46.189","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","016","Samoa américaines","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","22.921","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","016","Samoa américaines","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","23.268","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","016","Samoa américaines","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","7.169","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","016","Samoa américaines","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","48.63","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","678","Sao Tomé-et-Principe","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","218.641","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","678","Sao Tomé-et-Principe","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","109.112","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","678","Sao Tomé-et-Principe","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","109.528","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","678","Sao Tomé-et-Principe","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","55.91","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","678","Sao Tomé-et-Principe","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","162.101","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","686","Sénégal","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","16436.12","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","686","Sénégal","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","8076.926","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","686","Sénégal","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","8359.194","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","686","Sénégal","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","8923.031","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","686","Sénégal","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","8277.123","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","688","Serbie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","7358.005","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","688","Serbie","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","3527.301","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","688","Serbie","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","3830.704","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","688","Serbie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","3790.875","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","688","Serbie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","4913.067","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","690","Seychelles","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","105.53","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","690","Seychelles","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","55.587","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","690","Seychelles","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","49.943","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","690","Seychelles","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","40.804","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","690","Seychelles","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","55.308","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","694","Sierra Leone","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","8233.97","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","694","Sierra Leone","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","4124.768","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","694","Sierra Leone","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","4109.203","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","694","Sierra Leone","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","4592.96","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","694","Sierra Leone","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","3453.971","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","702","Singapour","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","5909.869","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","702","Singapour","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","3090.012","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","702","Singapour","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","2819.857","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","702","Singapour","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","702","Singapour","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","5935.053","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","534","Sint Maarten (partie néerlandaise)","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","43.621","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","534","Sint Maarten (partie néerlandaise)","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","23.279","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","534","Sint Maarten (partie néerlandaise)","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","20.342","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","534","Sint Maarten (partie néerlandaise)","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","534","Sint Maarten (partie néerlandaise)","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","41.364","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","703","Slovaquie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","5456.681","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","703","Slovaquie","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","2664.671","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","703","Slovaquie","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","2792.01","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","703","Slovaquie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","2520.712","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","703","Slovaquie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","2930.688","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","705","Slovénie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","2117.641","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","705","Slovénie","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","1062.997","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","705","Slovénie","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","1054.644","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","705","Slovénie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","934.472","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","705","Slovénie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","1147.583","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","706","Somalie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","16537.016","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","706","Somalie","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","8290.471","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","706","Somalie","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","8246.544","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","706","Somalie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","8674.136","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","706","Somalie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","7431.038","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","729","Soudan","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","44440.486","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","729","Soudan","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","22209.433","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","729","Soudan","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","22231.053","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","729","Soudan","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","28191.779","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","729","Soudan","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","15349.424","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","728","Soudan du Sud","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","10606.227","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","728","Soudan du Sud","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","5248.072","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","728","Soudan du Sud","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","5358.155","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","728","Soudan du Sud","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","10860.946","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","728","Soudan du Sud","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","2749.061","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Sri Lanka","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","21715.079","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Sri Lanka","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","10466.187","X","Ciffre de sources internationales",""
