"""#### EXPORT DONNEES METEO POUR ""ORLéANS"" (LAT/LON: 47.902964/1.909251)"
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt"""
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2018-07-17,24,16,15,17,24,23,1,72,9.75,1018,36,26,17,21,116,116,116,0,1,13.5,météo favorable
2018-07-18,27,15,6,18,26,25,0.2,64,9.875,1019,41.5,27,17,25,116,116,116,0,1,13.5,météo favorable
2018-07-19,29,17,10,19,29,23,0.2,57,9.625,1018,35.5,29,17,25,116,116,200,0,1,14.5,météo favorable
2018-07-20,25,17,16,18,24,21,2.3,74,9.875,1015,45.625,26,18,22,116,113,116,0,1,14.5,météo favorable
2018-07-21,24,15,12,16,23,22,0.2,68,9.875,1016,39.25,25,14,20,116,119,113,0,1,13.5,météo correcte
2018-07-22,25,14,8,17,25,24,0.2,66,9,1017,27,26,17,22,116,116,116,0,1,13.5,météo favorable
2018-07-23,30,16,6,19,29,26,0,55,10,1019,17.375,29,16,26,113,116,113,0,1,14.5,météo favorable
2018-07-24,29,19,6,21,29,27,0,55,10,1015,31.125,30,18,28,116,116,116,0,1,14.5,météo favorable
2018-07-25,31,19,7,21,31,29,1,58,9.875,1016,23.75,32,18,27,113,116,116,0,1,14.5,météo favorable
2018-07-26,33,21,4,23,33,31,0,44,10,1014,21.75,34,18,31,113,113,116,0,1,14.5,météo idéale
2018-07-27,33,21,14,23,33,26,2.6,53,9.875,1012,24,35,20,30,113,113,200,0,1,13.5,météo favorable
2018-07-28,24,19,22,19,24,22,0,68,10,1015,30.625,25,18,22,119,113,113,0,1,12.5,météo favorable
2018-07-29,28,16,21,16,27,25,0,59,10,1014,34.125,28,17,21,122,116,113,0,1,13.5,météo favorable
2018-07-30,27,16,17,18,26,25,0,71,9,1017,35.75,28,19,23,116,116,113,0,1,13.5,météo favorable
2018-07-31,27,17,15,19,27,25,0,79,9,1019,39,28,17,20,116,119,116,0,1,13.5,météo correcte
2018-08-01,28,18,7,20,28,27,0,57,10,1021,58.375,29,18,25,116,119,116,0,1,13.5,météo correcte
2018-08-02,32,18,12,20,31,29,0,54,10,1022,21.375,32,17,27,113,113,113,0,1,14.5,météo idéale
2018-08-03,34,20,12,21,33,30,0,50,10,1021,3,34,17,28,113,113,113,0,1,14.5,météo idéale
2018-08-04,32,21,15,22,32,29,0,49,10,1021,4.25,32,17,28,113,113,113,0,1,14.5,météo idéale
2018-08-05,31,19,13,19,30,28,0,62,10,1021,10.75,31,17,25,113,113,113,0,1,14.5,météo idéale
2018-08-06,34,20,8,21,33,29,0,40,10,1017,2.875,34,16,31,113,113,113,0,1,14.5,météo idéale
2018-08-07,35,22,20,23,35,30,0.7,45,9.75,1012,15.375,36,19,30,113,113,200,0,1,14.5,météo favorable
2018-08-08,25,19,10,19,24,24,0.2,70,9,1015,69.125,26,17,20,122,116,116,0,1,11.3,météo défavorable
2018-08-09,20,14,23,18,20,18,2,79,9.875,1022,59.875,20,17,17,122,122,116,0,1,11.3,météo correcte
2018-08-10,22,11,17,12,22,20,0,56,10,1025,18.5,24,11,18,113,116,116,0,1,14.5,météo favorable
2018-08-11,26,12,4,14,25,23,0,58,10,1026,15.625,27,13,22,113,116,113,0,1,14.5,météo favorable
2018-08-12,30,15,18,16,29,27,0.2,45,9.875,1020,10.375,29,15,24,113,113,116,0,1,14.5,météo idéale
2018-08-13,23,17,18,17,20,20,0.6,75,9.875,1014,50.625,25,16,20,119,119,116,0,1,11.3,météo correcte
2018-08-14,24,13,14,15,24,22,0,66,10,1021,34.75,25,14,21,116,119,113,0,1,12.4,météo correcte
2018-08-15,26,14,8,16,24,23,0,63,10,1022,13.875,27,15,22,116,113,113,0,1,14.5,météo favorable
2018-08-16,31,15,11,17,31,27,0.1,49,10,1019,5,34,16,27,113,113,113,0,1,14.5,météo idéale
2018-08-17,25,16,12,16,24,21,0.7,71,10,1023,39.875,25,15,19,122,116,113,0,1,13.4,météo favorable
2018-08-18,25,13,9,14,24,22,0,51,10,1024,7,25,11,22,113,113,113,0,1,14.5,météo favorable
2018-08-19,28,14,12,16,27,25,0,52,10,1024,4.25,28,14,24,113,113,113,0,1,14.1,météo favorable
2018-08-20,24,17,11,18,23,22,0,68,10,1022,55.625,25,17,22,119,122,116,0,1,9.9,météo correcte
2018-08-21,28,17,12,18,27,25,0,58,10,1021,24.125,28,16,25,113,116,113,0,1,14,météo favorable
2018-08-22,32,18,9,18,32,27,0,55,10,1019,6.5,35,17,27,113,113,113,0,1,14,météo favorable
2018-08-23,28,18,18,18,27,24,0,54,10,1016,16.875,28,15,24,113,113,113,0,1,13.9,météo idéale
2018-08-24,21,13,18,13,21,17,0,59,10,1018,38.5,21,14,18,116,116,113,0,1,13.9,météo favorable
2018-08-25,19,12,14,12,19,17,0.8,80,9.25,1018,62.625,19,11,13,122,119,116,0,1,10.4,météo correcte
2018-08-26,24,10,19,11,23,21,0,46,10,1019,21.75,24,9,19,116,113,116,0,1,11.6,météo favorable
2018-08-27,23,15,15,16,22,20,1.3,90,8.875,1019,61.125,25,17,18,122,122,113,0,1,9.2,météo correcte
2018-08-28,30,12,10,13,29,25,0,58,10,1019,1.5,31,13,22,113,113,113,0,1,11.6,météo favorable
2018-08-29,20,16,19,18,18,17,8.3,89,8.625,1022,70.125,20,17,18,122,122,116,0,1,7.9,météo défavorable
2018-08-30,21,13,6,13,20,18,0.2,65,9.875,1023,56.125,24,12,19,116,116,119,0,1,9.1,météo correcte
2018-08-31,23,14,7,14,22,19,1.8,65,9.75,1023,36.125,24,13,19,116,116,113,0,1,11.6,météo favorable
2018-09-01,23,12,14,12,22,18,0,49,10,1025,3.25,24,9,19,113,113,113,0,1,11.6,météo favorable
2018-09-02,24,12,15,12,23,19,0,48,10,1024,2.875,24,8,19,113,113,113,0,1,11.6,météo favorable
2018-09-03,24,13,14,14,24,21,0,57,10,1019,40.875,25,12,21,116,119,116,0,1,10.3,météo correcte
2018-09-04,24,16,12,16,23,20,0.5,73,9.875,1018,40.375,25,15,19,119,116,113,0,1,11.6,météo favorable
2018-09-05,26,16,10,16,24,22,0.6,70,7.5,1018,47.875,27,16,21,248,116,116,0,1,11.6,météo favorable
2018-09-06,22,15,16,16,22,19,0,78,8,1017,48.875,25,16,19,143,119,113,0,1,9.1,météo correcte
2018-09-07,19,12,14,12,18,17,0,73,10,1020,45.75,19,12,17,116,122,116,0,1,9.1,météo correcte
2018-09-08,25,11,5,12,24,20,0,54,10,1021,15.125,26,11,20,113,113,113,0,1,11.6,météo favorable
2018-09-09,29,13,11,14,29,24,0,43,10,1021,13.375,28,11,23,113,113,113,0,1,11.6,météo favorable
2018-09-10,26,15,11,15,24,21,0,58,10,1025,11.75,26,13,22,113,113,113,0,1,11.6,météo idéale
2018-09-11,28,15,12,15,27,23,0,47,10,1025,0.625,28,13,23,113,113,113,0,1,11.6,météo idéale
2018-09-12,29,17,13,17,28,23,0,40,10,1022,8,29,13,25,113,113,113,0,1,11.6,météo idéale
2018-09-13,21,16,14,16,21,18,0,75,10,1022,64.25,24,15,18,122,119,122,0,1,9,météo correcte
2018-09-14,22,13,12,13,21,17,0.1,62,10,1024,26.75,24,11,18,116,113,113,0,1,11.6,météo favorable
2018-09-15,23,10,11,10,21,17,0,58,10,1026,1.5,24,10,18,113,113,113,0,1,11.6,météo favorable
2018-09-16,26,11,7,11,26,20,0,47,10,1023,13.125,26,9,21,113,113,113,0,1,10.3,météo favorable
2018-09-17,30,14,13,14,28,23,0,38,10,1020,7.125,28,11,24,113,113,113,0,1,11.6,météo favorable
2018-09-18,25,16,14,16,25,20,0.4,76,9.75,1017,22.875,26,16,21,116,113,200,0,1,11.6,météo idéale
2018-09-19,26,15,17,15,25,20,0,70,8,1020,17,26,15,21,143,113,113,0,1,11.6,météo idéale
2018-09-20,26,13,18,13,25,21,0,66,8,1021,26.125,26,13,20,143,113,116,0,1,11.6,météo favorable
2018-09-21,19,12,23,17,18,14,1.1,73,9.875,1023,28.125,19,15,16,122,113,113,0,1,11.6,météo favorable
2018-09-22,18,10,13,10,16,18,0,51,10,1025,49,18,13,16,116,122,119,0,1,8.8,météo correcte
2018-09-23,21,10,29,19,21,13,3.7,91,8.625,1028,87.75,21,18,18,122,122,119,0,1,6,météo défavorable
2018-09-24,17,7,18,7,16,12,0,61,10,1036,4.375,17,6,11,113,113,113,0,1,11.6,météo correcte
2018-09-25,18,7,23,7,17,12,0,52,10,1036,1.25,18,5,11,113,113,113,0,1,11.6,météo favorable
2018-09-26,22,7,11,7,20,15,0,46,10,1033,0,23,4,13,113,113,113,0,1,11.6,météo favorable
2018-09-27,26,12,7,12,26,19,0,51,10,1031,0,28,13,22,113,113,113,0,1,11.6,météo favorable
2018-09-28,22,13,19,13,22,16,0,52,10,1026,6,24,11,19,113,113,113,0,1,11.6,météo favorable
2018-09-29,19,8,21,8,18,13,0,58,10,1027,1.25,19,6,11,113,113,113,0,1,11.6,météo favorable
2018-09-30,19,7,13,7,18,13,0,52,10,1020,20.375,19,7,13,113,113,122,0,1,10.2,météo favorable
2018-10-01,15,8,22,9,15,11,0.2,58,10,1027,33.75,16,8,10,113,119,113,0,1,10.2,météo correcte
2018-10-02,14,6,16,7,13,13,0,68,10,1028,80.625,14,11,10,122,122,122,0,1,5.9,météo défavorable
2018-10-03,19,12,11,13,18,15,0.2,87,7,1029,53.375,19,13,14,143,119,116,0,1,8.7,météo correcte
2018-10-04,21,9,13,9,20,15,0,63,10,1029,2.625,24,10,15,113,113,113,0,1,11.6,météo favorable
2018-10-05,25,10,12,10,24,18,0,54,10,1021,0.125,25,11,18,113,113,113,0,1,11.6,météo favorable
2018-10-06,23,13,21,13,23,18,0.2,62,9.875,1013,22.375,25,12,18,113,113,122,0,1,10.2,météo favorable
2018-10-07,18,12,17,12,18,13,0.2,77,10,1021,52.625,18,11,14,119,119,113,0,1,10.1,météo correcte
2018-10-08,19,8,12,8,18,14,0,61,10,1023,6.625,19,8,13,113,113,113,0,1,11.2,météo favorable
2018-10-09,23,10,13,10,21,17,0,64,10,1021,3.375,25,10,16,113,113,113,0,1,11.1,météo favorable
2018-10-10,25,12,25,12,25,20,0,48,9.875,1017,25.375,25,11,18,113,113,119,0,1,10.1,météo favorable
2018-10-11,25,14,24,14,25,18,3.4,67,9.5,1013,39.75,25,15,19,113,116,200,0,1,10.1,météo favorable
2018-10-12,25,14,26,14,25,20,0.2,70,9.875,1019,40.875,26,15,19,122,113,113,0,1,11,météo favorable
2018-10-13,26,16,15,16,25,21,0,64,10,1019,10.125,27,15,20,113,113,113,0,1,11,météo idéale
2018-10-14,27,16,20,16,25,21,3.1,57,9.5,1011,32.125,27,14,21,113,116,116,0,1,11,météo favorable
2018-10-15,25,15,23,15,25,19,0,55,10,1014,34.25,25,12,20,116,116,116,0,1,10.9,météo favorable
2018-10-16,23,14,10,14,23,18,0,54,10,1019,23.25,25,12,20,113,113,113,0,1,10.9,météo favorable
2018-10-17,22,13,13,13,21,17,0,63,10,1019,25.125,24,12,18,116,113,113,0,1,10.9,météo favorable
2018-10-18,22,12,19,12,21,17,0,74,10,1021,10.75,24,12,16,116,113,113,0,1,8.7,météo favorable
2018-10-19,20,10,15,10,18,15,0,78,9,1025,12.5,20,11,14,143,113,113,0,1,8.7,météo favorable
2018-10-20,18,9,17,9,17,12,0,73,10,1029,11.25,18,9,11,116,113,113,0,1,8.7,météo favorable
2018-10-21,18,7,13,7,17,13,0,68,10,1029,1,18,7,11,113,113,113,0,1,8.7,météo favorable
2018-10-22,16,9,24,9,16,13,0,72,10,1034,31.125,16,10,12,113,119,116,0,1,5.5,météo correcte
2018-10-23,17,6,11,6,15,12,0,67,10,1035,4.25,17,7,10,113,113,113,0,1,8.7,météo correcte
2018-10-24,19,9,11,9,18,13,0,80,8,1030,19.75,19,11,14,143,113,113,0,1,8.7,météo favorable
2018-10-25,18,10,6,12,17,12,0,81,7,1026,29.875,20,11,14,143,113,113,0,1,8.7,météo favorable
2018-10-26,13,6,13,6,13,11,0.1,78,9,1018,53.75,13,7,10,143,119,122,0,1,5.4,météo correcte
2018-10-27,10,4,12,4,10,6,0,67,10,1013,30.375,10,4,6,113,122,113,0,1,7.1,météo très défavorable
2018-10-28,7,4,29,4,7,6,1.7,69,9.875,1010,78.125,7,2,2,122,122,119,0,1,3.8,météo très défavorable
2018-10-29,5,4,21,4,5,4,0,76,10,1007,100,5,1,0,122,122,122,0,1,3.8,météo très défavorable
2018-10-30,10,4,25,5,10,6,6,83,9.5,1008,55.875,11,5,4,122,113,113,0,1,7.1,météo très défavorable
2018-10-31,11,4,13,4,11,11,0,90,10,1009,82.625,11,10,5,116,122,122,0,1,3.8,météo très défavorable
2018-11-01,12,8,17,8,10,8,0.8,90,9.875,1016,66.75,12,9,8,122,122,113,0,1,3.7,météo défavorable
2018-11-02,12,5,13,5,12,7,0.2,81,8,1030,26.5,12,7,7,113,113,113,0,1,8.7,météo très défavorable
2018-11-03,11,3,9,3,10,6,0,68,10,1030,9.75,11,3,5,113,113,113,0,1,8.7,météo très défavorable
2018-11-04,14,5,9,5,12,10,0,81,9,1020,31.125,14,6,6,143,116,116,0,1,8.7,météo correcte
2018-11-05,16,9,14,9,14,13,0,71,10,1007,57.75,16,9,12,116,119,122,0,1,5.4,météo correcte
2018-11-06,15,10,25,11,15,11,0,68,10,1006,50.375,16,10,11,119,119,113,0,1,7,météo correcte
2018-11-07,12,9,27,10,12,10,3.7,84,8.625,1014,70.875,12,9,7,122,122,116,0,1,3.7,météo défavorable
2018-11-08,12,5,16,5,11,10,0,83,8,1021,33.75,12,6,6,143,119,122,0,1,7,météo très défavorable
2018-11-09,14,7,16,7,14,11,0,79,10,1013,24.75,14,8,7,113,113,113,0,1,8.7,météo correcte
2018-11-10,13,11,27,11,12,12,6.4,87,8.5,1005,93.625,13,10,9,122,122,116,0,1,3.6,météo défavorable
2018-11-11,13,11,21,12,13,12,4.6,88,8.625,1011,88.625,13,11,9,122,119,122,0,1,3.6,météo défavorable
2018-11-12,12,9,12,11,10,9,7.9,93,5.625,1020,87.125,12,11,8,143,116,122,0,1,7,météo défavorable
2018-11-13,14,9,15,9,14,10,0.1,91,9,1030,41,14,9,8,143,116,113,0,1,8.7,météo correcte
2018-11-14,15,6,12,6,14,11,0,82,10,1029,8.5,16,11,7,113,113,113,0,1,8.7,météo correcte
2018-11-15,15,7,9,7,13,10,0,85,7,1023,8.875,15,9,9,143,113,113,0,1,8.7,météo correcte
2018-11-16,12,6,11,8,11,7,0,86,8,1025,10.75,12,8,9,143,113,113,0,1,8.7,météo défavorable
2018-11-17,7,2,19,2,7,4,0,75,10,1024,3.875,7,3,0,113,113,113,0,1,8.7,météo très défavorable
2018-11-18,7,2,19,2,6,4,0,70,10,1023,0,7,0,-1,113,113,113,0,1,8.7,météo très défavorable
2018-11-19,5,-0,24,-0,5,4,0.3,62,9.625,1018,29.5,5,0,-5,113,113,122,0.2,1,8.7,météo très défavorable
2018-11-20,3,0,9,0,3,1,0.3,83,9.375,1007,81.25,4,0,-2,122,122,116,0.2,1,3.4,météo très défavorable
2018-11-21,5,-2,10,-2,5,1,0,71,10,1017,9.625,5,0,-2,113,113,113,0,1,8.7,météo très défavorable
2018-11-22,7,0,11,0,6,4,1.2,85,8.75,1017,38.625,7,4,0,143,200,116,0,1,6.9,météo très défavorable
2018-11-23,9,3,12,3,8,7,0,81,9,1017,43,9,6,3,113,113,122,0,1,6.9,météo très défavorable
2018-11-24,9,6,18,6,9,8,0.1,89,9,1012,92.625,9,7,4,119,122,119,0,1,3.4,météo défavorable
2018-11-25,7,6,17,6,7,7,4.4,89,9.625,1010,100,7,6,4,122,122,122,0,1,3.4,météo très défavorable
2018-11-26,7,6,13,6,7,6,0.1,90,9,1016,94.375,7,5,3,122,122,122,0,1,3.3,météo très défavorable
2018-11-27,7,2,12,2,7,6,3.5,89,5.625,1020,62.75,7,6,4,143,116,122,0,1,6.9,météo très défavorable
2018-11-28,11,8,18,9,11,10,4.2,92,8.625,1019,82.75,11,8,7,122,119,122,0,1,5.1,météo défavorable
2018-11-29,13,9,26,9,13,11,0.2,73,10,1017,70.25,13,7,8,122,113,122,0,1,8.7,météo défavorable
2018-11-30,12,7,19,9,12,8,0.1,90,9,1018,47.625,12,8,7,143,113,113,0,1,8.7,météo défavorable
2018-12-01,10,5,29,5,9,10,1.4,87,6.875,1018,74.375,10,9,4,116,122,122,0,1,5.1,météo très défavorable
2018-12-02,14,11,24,14,14,14,6,92,9.125,1009,100,14,13,12,200,122,200,0,1,3.3,météo défavorable
2018-12-03,15,11,33,13,15,12,3.3,86,9.875,1014,90.125,15,12,12,122,200,116,0,1,3.3,météo défavorable
2018-12-04,12,10,13,10,12,10,0.3,90,10,1025,83.75,12,9,8,116,122,122,0,1,3.3,météo défavorable
2018-12-05,11,8,13,8,11,10,1.6,85,8.875,1024,90.5,12,9,7,122,122,119,0,1,3.3,météo défavorable
2018-12-06,13,12,13,12,13,12,0.7,95,9,1023,97.625,13,12,11,143,122,122,0,1,3.3,météo défavorable
2018-12-07,12,7,36,11,12,8,5.7,80,9.625,1022,72.75,12,8,8,122,122,113,0,1,3.3,météo défavorable
2018-12-08,13,6,29,7,10,11,1.3,84,9,1018,67.5,13,9,4,116,122,122,0,1,5.1,météo défavorable
2018-12-09,11,8,35,9,10,8,1.1,73,10,1024,73,11,6,5,116,122,119,0,1,3.3,météo défavorable
2018-12-10,10,5,14,5,10,8,0.1,90,9,1030,46.375,10,5,3,143,116,119,0,1,8.7,météo très défavorable
2018-12-11,8,3,5,3,8,4,0,87,10,1029,22,9,4,5,113,113,116,0,1,8.3,météo très défavorable
2018-12-12,4,-0,15,1,4,1,0,74,10,1024,30,4,1,-2,122,113,113,0,1,6.9,météo très défavorable
2018-12-13,3,-1,22,-1,3,-0,0,78,10,1017,14.125,3,0,-5,113,113,116,0,1,8.7,météo très défavorable
2018-12-14,2,-2,14,-2,2,-2,0,74,10,1025,3.875,3,0,-6,113,113,113,0,1,8.7,météo très défavorable
2018-12-15,3,-3,20,-3,-1,1,7.7,91,8.75,1025,65,3,3,-6,119,122,122,0,1,5.1,météo très défavorable
2018-12-16,8,2,10,2,8,5,0,96,6,1014,58.875,8,6,0,143,116,143,0,1,8.6,météo très défavorable
2018-12-17,8,3,13,3,8,5,0,93,8,1026,42.25,8,6,1,143,113,143,0,1,8.6,météo très défavorable
2018-12-18,8,3,19,3,8,7,0.2,78,7,1026,54.5,8,4,1,113,116,122,0,1,6.9,météo très défavorable
2018-12-19,10,7,23,7,10,8,0,89,10,1014,88.625,10,7,5,122,119,122,0,1,3.2,météo défavorable
2018-12-20,10,6,21,6,10,8,0.1,91,10,1018,67,10,6,3,122,116,116,0,1,6.9,météo défavorable
2018-12-21,14,10,39,11,13,14,10.4,90,8.875,1016,99.75,14,12,9,122,302,122,0,1,3.2,météo défavorable
2018-12-22,12,9,20,10,12,10,0.5,85,9,1027,67.125,12,10,8,116,122,116,0,1,5.1,météo défavorable
2018-12-23,13,8,27,10,13,12,1.6,92,7.25,1027,100,13,11,9,122,122,122,0,1,3.2,météo défavorable
2018-12-24,12,6,13,12,8,7,0.4,85,9,1035,78.375,12,11,6,122,119,119,0,1,3.2,météo défavorable
2018-12-25,6,1,10,1,6,1,0,86,9.625,1036,7.375,8,3,-1,113,113,113,0,1,8.6,météo très défavorable
2018-12-26,5,-0,9,-0,5,2,0,57,10,1034,27.625,5,0,-1,113,116,116,0,1,8.6,météo très défavorable
2018-12-27,3,-0,8,-0,3,0,0,69,10,1029,40.125,4,0,-1,116,116,113,0,1,6.9,météo très défavorable
2018-12-28,3,-2,5,-2,3,-1,0,62,10,1035,14.875,4,0,1,113,113,113,0,1,8.7,météo très défavorable
2018-12-29,5,-1,4,-1,5,2,0.1,77,10,1038,42.375,5,1,1,116,113,119,0,1,8.7,météo très défavorable
2018-12-30,7,3,4,3,7,4,0.1,97,3.75,1038,74.375,7,5,4,248,116,143,0,1,5.1,météo très défavorable
2018-12-31,8,5,5,6,8,6,0.1,95,5,1038,76.5,8,7,7,143,122,116,0,1,3.3,météo très défavorable
2019-01-01,7,5,5,5,7,7,0.4,93,7,1037,86.625,7,6,5,143,122,176,0,1,3.3,météo très défavorable
2019-01-02,7,3,14,4,6,4,0.5,86,9,1041,43.125,7,6,0,176,116,116,0,1,8.7,météo très défavorable
2019-01-03,5,0,11,0,4,3,0,90,10,1041,10.75,5,0,-2,116,116,116,0,1,8.7,météo très défavorable
2019-01-04,5,-0,10,-0,3,2,0,91,8,1041,20,5,1,-3,143,116,116,0,1,8.7,météo très défavorable
2019-01-05,5,2,9,2,4,3,0.1,86,8.375,1040,59.75,5,2,-1,122,116,116,0,1,8.7,météo très défavorable
2019-01-06,5,3,6,3,4,4,0.1,82,8,1038,91.875,5,3,2,122,122,122,0,1,3.3,météo très défavorable
2019-01-07,6,3,6,4,6,6,0.5,95,6.375,1037,88.875,6,5,2,143,143,122,0,1,3.3,météo très défavorable
2019-01-08,9,7,18,7,9,7,1.7,92,8,1033,94.375,9,6,4,176,266,119,0,1,3.3,météo défavorable
2019-01-09,6,5,22,5,6,5,1,75,9.875,1027,74.25,6,2,1,176,176,176,0,1,3.3,météo très défavorable
2019-01-10,4,-0,15,0,3,2,0,81,10,1029,34.625,4,0,-3,116,116,116,0,1,8.7,météo très défavorable
2019-01-11,5,1,9,1,4,4,0.9,93,6.25,1030,89,6,5,1,119,122,266,0,1,3.3,météo très défavorable
2019-01-12,7,4,17,4,6,5,1.7,92,5.625,1031,92.875,7,7,2,143,119,176,0,1,3.3,météo très défavorable
2019-01-13,10,8,22,8,10,10,2.9,92,3.875,1024,100,10,8,6,266,122,266,0,1,3.3,météo défavorable
2019-01-14,10,8,16,9,9,8,3,78,9.625,1024,81.5,10,8,5,353,176,176,0,1,3.3,météo défavorable
2019-01-15,8,6,9,6,8,7,0.4,79,10,1025,78,8,5,4,176,116,122,0,1,6.9,météo très défavorable
2019-01-16,6,1,15,1,5,6,0.1,89,10,1021,55,6,4,-1,119,116,116,0,1,8.7,météo très défavorable
2019-01-17,7,4,21,5,6,6,7.3,89,9.25,1018,77.5,7,6,0,293,116,176,0,1,6.9,météo très défavorable
2019-01-18,5,-0,9,-0,3,3,0,79,10,1020,44.625,5,0,-1,116,122,116,0,1,6.9,météo très défavorable
2019-01-19,4,-1,13,-1,3,4,2.9,88,7.75,1016,82,4,3,-3,116,266,176,0,1,3.4,météo très défavorable
2019-01-20,5,3,12,3,4,4,7.8,98,6.125,1019,93.25,5,3,2,248,389,176,0,1,3.4,météo très défavorable
2019-01-21,5,-1,8,-1,2,4,0,73,10,1023,6,5,0,-4,113,116,113,0,1,8.7,météo très défavorable
2019-01-22,3,-1,17,-2,1,2,8.6,96,7.875,1019,66,3,3,-5,116,317,176,0,1,3.4,météo très défavorable
2019-01-23,3,1,23,1,3,1,3.7,90,7.75,1004,77.5,3,2,-3,317,116,338,0.3,1,6.9,météo très défavorable
2019-01-24,2,-4,7,-4,-0,1,0,91,10,1016,52.375,2,0,-6,116,116,119,0,1,6.9,météo très défavorable
2019-01-25,5,1,7,1,5,4,1.9,96,5.375,1018,97.125,5,5,1,266,143,176,0,1,3.4,météo très défavorable
2019-01-26,8,6,18,6,8,8,1.4,95,4.75,1019,98.75,8,6,4,248,176,176,0,1,3.4,météo très défavorable
2019-01-27,7,6,34,7,7,5,8.7,85,7.5,1003,87.375,8,6,2,353,266,263,0,1,3.4,météo très défavorable
2019-01-28,6,1,18,2,5,4,0.4,87,10,1012,52.5,6,1,-1,176,116,176,0,1,7,météo très défavorable
2019-01-29,5,-1,18,-0,3,4,13.4,85,8,1013,68.875,5,1,-3,116,326,266,0.6,1,3.5,météo très défavorable
2019-01-30,5,1,20,2,4,3,21.1,85,6.375,1000,87.375,5,1,-4,230,119,362,0.7,1,3.5,météo très défavorable
2019-01-31,5,-1,18,-1,3,2,2.2,91,7.5,998,65.875,5,4,-3,143,119,296,0,1,5.2,météo très défavorable
2019-02-01,8,4,12,4,7,6,2.6,96,7.5,988,76.5,8,6,2,116,122,296,0,1,3.5,météo très défavorable
2019-02-02,5,3,27,3,5,3,1.1,89,7.875,1011,86.5,5,4,-1,266,176,362,0,1,3.5,météo très défavorable
2019-02-03,5,1,19,1,4,3,0,85,10,1029,28.875,5,0,-3,116,116,116,0,1,8.7,météo très défavorable
2019-02-04,5,-0,18,-0,4,3,3.4,81,8.625,1030,63.25,5,0,-3,116,122,266,0,1,3.5,météo très défavorable
2019-02-05,8,0,7,0,6,6,0.1,83,12.5,1028,28,8,2,-1,116,116,116,0,1,8.7,météo très défavorable
2019-02-06,10,5,15,5,9,10,1.9,98,4.375,1028,91.125,10,9,4,248,248,176,0,1,4.9,météo très défavorable
2019-02-07,10,9,24,10,10,8,5.8,86,9.5,1019,90.75,10,9,6,296,353,176,0,1,5,météo défavorable
2019-02-08,10,8,25,7,9,10,0.9,88,8,1020,97.5,10,7,4,122,176,176,0,1,5,météo défavorable
2019-02-09,11,10,31,10,11,10,3.7,78,16.125,1012,91,11,7,7,266,299,176,0,1,5,météo défavorable
2019-02-10,10,8,37,10,9,7,24.5,87,9.625,1013,90.25,10,8,4,266,302,353,0,1,5,météo très défavorable
2019-02-11,8,2,18,3,7,6,0.3,85,13.25,1032,50.25,8,4,0,116,119,176,0,1,6.7,météo très défavorable
2019-02-12,9,1,4,2,7,8,0,84,12.5,1036,12.375,9,2,3,116,116,116,0,1,10.1,météo très défavorable
2019-02-13,10,1,12,1,7,7,0,80,12.5,1037,5.125,10,1,0,116,116,116,0,1,10.1,météo très défavorable
2019-02-14,13,3,9,3,10,11,0,72,13.75,1034,8.25,13,3,4,116,116,116,0,1,10.1,météo correcte
2019-02-15,14,4,7,4,11,12,0,77,12.875,1031,6.5,14,4,5,116,116,116,0,1,10.6,météo correcte
2019-02-16,14,5,10,5,11,14,0,79,14.625,1028,10.75,16,6,5,116,113,113,0,1,10.6,météo correcte
2019-02-17,15,5,14,5,12,13,0,55,15,1024,21.125,15,6,5,116,113,113,0,1,10.6,météo correcte
2019-02-18,13,5,14,6,11,11,0,74,11.625,1021,12.625,13,6,5,113,116,116,0,1,10.7,météo correcte
2019-02-19,13,7,3,7,11,11,1.6,90,9.75,1023,80.25,13,7,8,266,176,122,0,1,6.9,météo défavorable
2019-02-20,14,5,8,5,11,12,0,90,8,1025,32.125,14,7,6,143,116,116,0,1,10.7,météo correcte
2019-02-21,16,6,8,6,12,14,0,86,10,1031,4.25,16,8,7,116,116,116,0,1,10.8,météo correcte
2019-02-22,16,8,12,8,14,13,0,76,10,1034,1,16,8,10,113,113,113,0,1,10.8,météo correcte
2019-02-23,15,6,13,6,12,14,0,80,18.375,1033,2.5,16,7,6,116,113,113,0,1,10.8,météo correcte
2019-02-24,13,3,13,4,11,10,0,51,11.25,1035,3.375,13,2,4,113,113,113,0,1,10.8,météo correcte
2019-02-25,15,4,13,4,12,14,0,63,10,1035,1.75,17,5,4,113,113,116,0,1,10.9,météo correcte
